06:03:54	fin-oom-worker-1 842.5MiB / 1.5GiB 0.50%|fin-oom-api-1 923MiB / 7.749GiB 0.24%|
06:03:56	fin-oom-worker-1 842.5MiB / 1.5GiB 0.48%|fin-oom-api-1 923MiB / 7.749GiB 0.21%|
06:03:58	fin-oom-worker-1 842.5MiB / 1.5GiB 0.65%|fin-oom-api-1 923.1MiB / 7.749GiB 16.75%|
06:04:00	fin-oom-worker-1 842.5MiB / 1.5GiB 0.72%|fin-oom-api-1 923.1MiB / 7.749GiB 0.32%|
06:04:02	fin-oom-worker-1 842.5MiB / 1.5GiB 0.23%|fin-oom-api-1 923.1MiB / 7.749GiB 0.21%|
06:04:04	fin-oom-worker-1 842.5MiB / 1.5GiB 0.27%|fin-oom-api-1 923.1MiB / 7.749GiB 0.21%|
06:04:06	fin-oom-worker-1 842.5MiB / 1.5GiB 0.26%|fin-oom-api-1 923.1MiB / 7.749GiB 0.23%|
06:04:08	fin-oom-worker-1 842.5MiB / 1.5GiB 0.17%|fin-oom-api-1 923MiB / 7.749GiB 15.58%|
06:04:10	fin-oom-worker-1 842.5MiB / 1.5GiB 0.23%|fin-oom-api-1 923MiB / 7.749GiB 0.28%|
06:04:12	fin-oom-worker-1 842.5MiB / 1.5GiB 0.65%|fin-oom-api-1 923MiB / 7.749GiB 0.20%|
06:04:14	fin-oom-worker-1 842.5MiB / 1.5GiB 0.19%|fin-oom-api-1 922.9MiB / 7.749GiB 0.26%|
06:04:16	fin-oom-worker-1 842.5MiB / 1.5GiB 0.68%|fin-oom-api-1 922.9MiB / 7.749GiB 0.23%|
06:04:18	fin-oom-worker-1 842.5MiB / 1.5GiB 0.47%|fin-oom-api-1 923.3MiB / 7.749GiB 16.53%|
06:04:20	fin-oom-worker-1 842.5MiB / 1.5GiB 0.68%|fin-oom-api-1 923MiB / 7.749GiB 0.26%|
06:04:22	fin-oom-worker-1 842.5MiB / 1.5GiB 0.71%|fin-oom-api-1 923MiB / 7.749GiB 0.19%|
